# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  18 18.0756 817.416 0.757538
  19 19.0756 816.471 0.756662
  20 20.0756 822.587 0.76233
  21 21.0756 829.047 0.768317
  22 22.0756 833.877 0.772793
  23 23.0756 827.203 0.766609
  24 24.0756 836.28 0.775021
  25 25.0756 840.106 0.778567
  26 26.0756 827.617 0.766992
  27 27.0756 818.802 0.758823
  28 28.0756 816.956 0.757111
  29 29.0756 811.24 0.751814
  30 30.0756 804.16 0.745254
  31 31.0756 800.74 0.742084
  32 32.0756 803.966 0.745074
  33 33.0756 684.085 0.633974
12000000 33 135000
  1 1.07561 818.98 0.758988
  2 2.07561 825.875 0.765378
  3 3.07561 828.874 0.768157
  4 4.07561 824.187 0.763813
  5 5.07561 837.532 0.776181
  6 6.07561 840.286 0.778733
  7 7.07561 830.012 0.769211
  8 8.07561 828.528 0.767837
  9 9.07561 830.668 0.76982
  10 10.0756 836.928 0.775621
  11 11.0756 828.565 0.76787
  12 12.0756 821.438 0.761266
  13 13.0756 819.044 0.759047
  14 14.0756 821.925 0.761717
  15 15.0756 817.496 0.757612
  16 16.0756 812.359 0.752852
  17 17.0756 813.593 0.753995
  18 18.0756 812.457 0.752943
  19 19.0756 811.558 0.752109
  20 20.0756 817.63 0.757736
  21 21.0756 825.888 0.76539
  22 22.0756 828.585 0.767889
  23 23.0756 821.385 0.761216
  24 24.0756 831.387 0.770486
  25 25.0756 835.764 0.774542
  26 26.0756 822.922 0.762641
  27 27.0756 814.716 0.755036
  28 28.0756 814.062 0.75443
  29 29.0756 811.549 0.752101
  30 30.0756 806.694 0.747601
  31 31.0756 806.17 0.747116
  32 32.0756 812.017 0.752535
  33 33.0756 690.925 0.640313
